nyeri,demam,perut,napas,sesak,baring,gigi,gusi,buruk,sebar,telinga,denyut,jantung,hilang,sadar,tingkat,rahang,gelisah,kaku,pribadi,leher,perilaku,ubah,benjol,kasar,kering,kulit,tipis,batuk,dahak,mual,muntah,total_idf
1.3679767852945943,0.0,0.0,0.0,0.0,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.438565025380136
1.3679767852945943,0.0,1.5440680443502757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.982633069730412
0.0,1.3679767852945943,0.0,1.5440680443502757,1.5440680443502757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.456112873995146
0.0,1.3679767852945943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.438565025380136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,1.845098040014257,0.0,0.0,0.0,0.0,9.225490200071285
0.0,1.3679767852945943,0.0,1.5440680443502757,1.5440680443502757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845098040014257,1.845098040014257,0.0,0.0,8.14630895402366
1.3679767852945943,0.0,1.5440680443502757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845098040014257,1.845098040014257,6.602240909673384
